location_iso,indicator,subject,measure,frequency,time,value
OECD,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.981238501
OECD,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.991123164
OECD,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.88813479
OECD,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.774016002
OECD,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.251924889
OECD,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.646515289
OECD,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.657334096
OECD,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.622596454
OECD,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.868361578
OECD,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.681067812
OECD,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-0.527640485
OECD,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-11.294557507
OECD,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-3.420118204
OECD,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-2.449596418
OECD,QGDP,TOT,PC_CHGPY,Q,2021-Q1,0.014131839
OECD,QGDP,TOT,PC_CHGPY,Q,2021-Q2,13.437867917
OECD,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.867833126
OECD,QGDP,TOT,PC_CHGPY,Q,2021-Q4,5.228076313
OECD,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.564227402
OECD,QGDP,TOT,PC_CHGPY,Q,2022-Q2,3.292184533
OECD,QGDP,TOT,PC_CHGPY,Q,2022-Q3,2.543159605
OECD,QGDP,TOT,PC_CHGPY,Q,2022-Q4,1.1
TUR,QGDP,TOT,PC_CHGPP,A,2017,7.501997437
TUR,QGDP,TOT,PC_CHGPP,A,2018,2.979885265
TUR,QGDP,TOT,PC_CHGPP,A,2019,0.78361025
TUR,QGDP,TOT,PC_CHGPP,A,2020,1.9400322
TUR,QGDP,TOT,PC_CHGPP,A,2021,11.353496449
GRC,QGDP,TOT,PC_CHGPP,A,2017,1.092148951
GRC,QGDP,TOT,PC_CHGPP,A,2018,1.668428358
GRC,QGDP,TOT,PC_CHGPP,A,2019,1.884342284
GRC,QGDP,TOT,PC_CHGPP,A,2020,-9.004043787
GRC,QGDP,TOT,PC_CHGPP,A,2021,8.434425502
BRA,QGDP,TOT,PC_CHGPP,Q,2017-Q1,1.084753707
BRA,QGDP,TOT,PC_CHGPP,Q,2017-Q2,0.803354366
BRA,QGDP,TOT,PC_CHGPP,Q,2017-Q3,0.315111662
BRA,QGDP,TOT,PC_CHGPP,Q,2017-Q4,0.39913707
BRA,QGDP,TOT,PC_CHGPP,Q,2018-Q1,0.654027688
BRA,QGDP,TOT,PC_CHGPP,Q,2018-Q2,-0.048829812
BRA,QGDP,TOT,PC_CHGPP,Q,2018-Q3,1.016901065
BRA,QGDP,TOT,PC_CHGPP,Q,2018-Q4,-0.408955563
BRA,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.301380001
BRA,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.661687357
BRA,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.189434769
BRA,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.531191926
BRA,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-2.207753821
BRA,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-8.709255834
BRA,QGDP,TOT,PC_CHGPP,Q,2020-Q3,8.095029471
BRA,QGDP,TOT,PC_CHGPP,Q,2020-Q4,3.206381294
BRA,QGDP,TOT,PC_CHGPP,Q,2021-Q1,1.053491922
BRA,QGDP,TOT,PC_CHGPP,Q,2021-Q2,-0.264462894
BRA,QGDP,TOT,PC_CHGPP,Q,2021-Q3,0.444978639
BRA,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.857293622
BRA,QGDP,TOT,PC_CHGPP,Q,2022-Q1,1.349037114
BRA,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.980055551
BRA,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.395910203
NLD,QGDP,TOT,PC_CHGPP,Q,2017-Q1,0.524698086
NLD,QGDP,TOT,PC_CHGPP,Q,2017-Q2,0.879420198
NLD,QGDP,TOT,PC_CHGPP,Q,2017-Q3,0.715432289
NLD,QGDP,TOT,PC_CHGPP,Q,2017-Q4,0.757270799
NLD,QGDP,TOT,PC_CHGPP,Q,2018-Q1,0.447809287
NLD,QGDP,TOT,PC_CHGPP,Q,2018-Q2,0.64175715
NLD,QGDP,TOT,PC_CHGPP,Q,2018-Q3,0.243685009
NLD,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.412290043
NLD,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.700361236
NLD,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.418754818
NLD,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.392845441
NLD,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.393918051
NLD,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-1.479569596
NLD,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-7.898193754
NLD,QGDP,TOT,PC_CHGPP,Q,2020-Q3,6.348572441
NLD,QGDP,TOT,PC_CHGPP,Q,2020-Q4,-0.060463078
NLD,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.019217218
NLD,QGDP,TOT,PC_CHGPP,Q,2021-Q2,3.745701057
NLD,QGDP,TOT,PC_CHGPP,Q,2021-Q3,1.811962365
NLD,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.500202925
NLD,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.354049279
NLD,QGDP,TOT,PC_CHGPP,Q,2022-Q2,2.45237301
NLD,QGDP,TOT,PC_CHGPP,Q,2022-Q3,-0.15172266
NLD,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.618923924
NZL,QGDP,TOT,PC_CHGPP,A,2017,3.4695346
NZL,QGDP,TOT,PC_CHGPP,A,2018,3.55811408
NZL,QGDP,TOT,PC_CHGPP,A,2019,3.068315923
NZL,QGDP,TOT,PC_CHGPP,A,2020,-1.448392581
NZL,QGDP,TOT,PC_CHGPP,A,2021,6.053576598
USA,QGDP,TOT,PC_CHGPP,Q,2017-Q1,0.429663114
USA,QGDP,TOT,PC_CHGPP,Q,2017-Q2,0.503792981
USA,QGDP,TOT,PC_CHGPP,Q,2017-Q3,0.827488715
USA,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.005660086
USA,QGDP,TOT,PC_CHGPP,Q,2018-Q1,0.692653861
USA,QGDP,TOT,PC_CHGPP,Q,2018-Q2,0.697342921
USA,QGDP,TOT,PC_CHGPP,Q,2018-Q3,0.722035914
USA,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.181783198
USA,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.54271061
USA,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.67300894
USA,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.889966473
USA,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.443046894
USA,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-1.175154201
USA,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-8.484336154
USA,QGDP,TOT,PC_CHGPP,Q,2020-Q3,7.854483117
USA,QGDP,TOT,PC_CHGPP,Q,2020-Q4,0.963213279
USA,QGDP,TOT,PC_CHGPP,Q,2021-Q1,1.542791999
USA,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.707015905
USA,QGDP,TOT,PC_CHGPP,Q,2021-Q3,0.656694491
USA,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.69569402
USA,QGDP,TOT,PC_CHGPP,Q,2022-Q1,-0.410338185
USA,QGDP,TOT,PC_CHGPP,Q,2022-Q2,-0.144633973
USA,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.801155209
USA,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.715185291
PRT,QGDP,TOT,PC_CHGPY,Q,2017-Q1,3.622097634
PRT,QGDP,TOT,PC_CHGPY,Q,2017-Q2,3.834597164
PRT,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.342896141
PRT,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.233822787
PRT,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.781332358
PRT,QGDP,TOT,PC_CHGPY,Q,2018-Q2,3.06183269
PRT,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.888588032
PRT,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.667707197
PRT,QGDP,TOT,PC_CHGPY,Q,2019-Q1,2.826324588
PRT,QGDP,TOT,PC_CHGPY,Q,2019-Q2,2.613559736
PRT,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.538182862
PRT,QGDP,TOT,PC_CHGPY,Q,2019-Q4,2.754033556
PRT,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-2.581598301
PRT,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-17.780250957
PRT,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-6.209852565
PRT,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-6.62867818
PRT,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-4.886002869
PRT,QGDP,TOT,PC_CHGPY,Q,2021-Q2,17.014559864
PRT,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.958472128
PRT,QGDP,TOT,PC_CHGPY,Q,2021-Q4,6.598323463
PRT,QGDP,TOT,PC_CHGPY,Q,2022-Q1,11.988107639
PRT,QGDP,TOT,PC_CHGPY,Q,2022-Q2,7.384706352
PRT,QGDP,TOT,PC_CHGPY,Q,2022-Q3,4.860079684
PRT,QGDP,TOT,PC_CHGPY,Q,2022-Q4,3.070482097
SVK,QGDP,TOT,PC_CHGPP,Q,2017-Q1,0.78878073
SVK,QGDP,TOT,PC_CHGPP,Q,2017-Q2,0.940255839
SVK,QGDP,TOT,PC_CHGPP,Q,2017-Q3,0.834250349
SVK,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.187981439
SVK,QGDP,TOT,PC_CHGPP,Q,2018-Q1,0.909577938
SVK,QGDP,TOT,PC_CHGPP,Q,2018-Q2,1.184308774
SVK,QGDP,TOT,PC_CHGPP,Q,2018-Q3,1.00179249
SVK,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.520982076
SVK,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.846783673
SVK,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.297942242
SVK,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.239102112
SVK,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.500540668
SVK,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-2.773349639
SVK,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-7.406237016
SVK,QGDP,TOT,PC_CHGPP,Q,2020-Q3,9.207532641
SVK,QGDP,TOT,PC_CHGPP,Q,2020-Q4,0.438953422
SVK,QGDP,TOT,PC_CHGPP,Q,2021-Q1,-1.442835406
SVK,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.913642675
SVK,QGDP,TOT,PC_CHGPP,Q,2021-Q3,0.338624796
SVK,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.354040839
SVK,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.271799557
SVK,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.334177653
SVK,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.323994789
SVK,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.269644108
ARG,QGDP,TOT,PC_CHGPP,A,2017,2.818502971
ARG,QGDP,TOT,PC_CHGPP,A,2018,-2.617396456
ARG,QGDP,TOT,PC_CHGPP,A,2019,-2.000861003
ARG,QGDP,TOT,PC_CHGPP,A,2020,-9.943235134
ARG,QGDP,TOT,PC_CHGPP,A,2021,10.398249469
ZAF,QGDP,TOT,PC_CHGPY,Q,2017-Q1,0.64192886
ZAF,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.093464986
ZAF,QGDP,TOT,PC_CHGPY,Q,2017-Q3,1.291712289
ZAF,QGDP,TOT,PC_CHGPY,Q,2017-Q4,1.603878997
ZAF,QGDP,TOT,PC_CHGPY,Q,2018-Q1,1.550820567
ZAF,QGDP,TOT,PC_CHGPY,Q,2018-Q2,0.788782075
ZAF,QGDP,TOT,PC_CHGPY,Q,2018-Q3,1.894232217
ZAF,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.853040958
ZAF,QGDP,TOT,PC_CHGPY,Q,2019-Q1,0.508524203
ZAF,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.13044015
ZAF,QGDP,TOT,PC_CHGPY,Q,2019-Q3,-0.012045512
ZAF,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-0.397985157
ZAF,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.513294044
ZAF,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-17.007477875
ZAF,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-5.714175678
ZAF,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-3.137847324
ZAF,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-2.341424522
ZAF,QGDP,TOT,PC_CHGPY,Q,2021-Q2,19.429486458
ZAF,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.087757253
ZAF,QGDP,TOT,PC_CHGPY,Q,2021-Q4,1.755158519
ZAF,QGDP,TOT,PC_CHGPY,Q,2022-Q1,2.683866857
ZAF,QGDP,TOT,PC_CHGPY,Q,2022-Q2,0.530092608
ZAF,QGDP,TOT,PC_CHGPY,Q,2022-Q3,4.033822704
LUX,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.236851212
LUX,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.192154544
LUX,QGDP,TOT,PC_CHGPY,Q,2017-Q3,1.612988946
LUX,QGDP,TOT,PC_CHGPY,Q,2017-Q4,1.251144673
LUX,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.756993399
LUX,QGDP,TOT,PC_CHGPY,Q,2018-Q2,0.799258628
LUX,QGDP,TOT,PC_CHGPY,Q,2018-Q3,0.626578514
LUX,QGDP,TOT,PC_CHGPY,Q,2018-Q4,0.861153282
LUX,QGDP,TOT,PC_CHGPY,Q,2019-Q1,0.954244314
LUX,QGDP,TOT,PC_CHGPY,Q,2019-Q2,3.369595177
LUX,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.411530114
LUX,QGDP,TOT,PC_CHGPY,Q,2019-Q4,2.578955447
LUX,QGDP,TOT,PC_CHGPY,Q,2020-Q1,1.004813519
LUX,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-6.261168037
LUX,QGDP,TOT,PC_CHGPY,Q,2020-Q3,1.51990586
LUX,QGDP,TOT,PC_CHGPY,Q,2020-Q4,0.635934321
LUX,QGDP,TOT,PC_CHGPY,Q,2021-Q1,3.953112943
LUX,QGDP,TOT,PC_CHGPY,Q,2021-Q2,10.712697904
LUX,QGDP,TOT,PC_CHGPY,Q,2021-Q3,2.038467821
LUX,QGDP,TOT,PC_CHGPY,Q,2021-Q4,4.088696685
LUX,QGDP,TOT,PC_CHGPY,Q,2022-Q1,2.787081752
LUX,QGDP,TOT,PC_CHGPY,Q,2022-Q2,1.684453759
LUX,QGDP,TOT,PC_CHGPY,Q,2022-Q3,3.013429088
SVN,QGDP,TOT,PC_CHGPP,A,2017,4.815379181
SVN,QGDP,TOT,PC_CHGPP,A,2018,4.454365734
SVN,QGDP,TOT,PC_CHGPP,A,2019,3.451080729
SVN,QGDP,TOT,PC_CHGPP,A,2020,-4.321370438
SVN,QGDP,TOT,PC_CHGPP,A,2021,8.211061724
SVN,QGDP,TOT,PC_CHGPP,A,2022,5.374553315
RUS,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.184664665
RUS,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.828467195
RUS,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.41722483
RUS,QGDP,TOT,PC_CHGPY,Q,2017-Q4,1.600415896
RUS,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.770876817
RUS,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.635629215
RUS,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.189001208
RUS,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.84590986
RUS,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.431307172
RUS,QGDP,TOT,PC_CHGPY,Q,2019-Q2,3.149877706
RUS,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.894762912
RUS,QGDP,TOT,PC_CHGPY,Q,2019-Q4,0.764657988
RUS,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.605141744
RUS,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-6.032287087
RUS,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-2.467576233
RUS,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-1.299478987
RUS,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-0.432061294
RUS,QGDP,TOT,PC_CHGPY,Q,2021-Q2,7.569583717
RUS,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.830445643
SWE,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.731749928
SWE,QGDP,TOT,PC_CHGPY,Q,2017-Q2,2.977578095
SWE,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.60735569
SWE,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.908625554
SWE,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.832361261
SWE,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.549402162
SWE,QGDP,TOT,PC_CHGPY,Q,2018-Q3,0.808229266
SWE,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.927868947
SWE,QGDP,TOT,PC_CHGPY,Q,2019-Q1,2.121427569
SWE,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.619585096
SWE,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.609918762
SWE,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.720531597
SWE,QGDP,TOT,PC_CHGPY,Q,2020-Q1,1.026302458
SWE,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-7.760347121
SWE,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-1.115605153
SWE,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-1.458154392
SWE,QGDP,TOT,PC_CHGPY,Q,2021-Q1,0.050796075
SWE,QGDP,TOT,PC_CHGPY,Q,2021-Q2,9.644463673
SWE,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.923379992
SWE,QGDP,TOT,PC_CHGPY,Q,2021-Q4,6.134663918
SWE,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.155567774
SWE,QGDP,TOT,PC_CHGPY,Q,2022-Q2,3.921898752
SWE,QGDP,TOT,PC_CHGPY,Q,2022-Q3,2.29692043
SWE,QGDP,TOT,PC_CHGPY,Q,2022-Q4,-0.547888435
CHN,QGDP,TOT,PC_CHGPY,Q,2017-Q1,7.0
CHN,QGDP,TOT,PC_CHGPY,Q,2017-Q2,7.0
CHN,QGDP,TOT,PC_CHGPY,Q,2017-Q3,6.9
CHN,QGDP,TOT,PC_CHGPY,Q,2017-Q4,6.8
CHN,QGDP,TOT,PC_CHGPY,Q,2018-Q1,6.9
CHN,QGDP,TOT,PC_CHGPY,Q,2018-Q2,6.9
CHN,QGDP,TOT,PC_CHGPY,Q,2018-Q3,6.7
CHN,QGDP,TOT,PC_CHGPY,Q,2018-Q4,6.5
CHN,QGDP,TOT,PC_CHGPY,Q,2019-Q1,6.3
CHN,QGDP,TOT,PC_CHGPY,Q,2019-Q2,6.0
CHN,QGDP,TOT,PC_CHGPY,Q,2019-Q3,5.9
CHN,QGDP,TOT,PC_CHGPY,Q,2019-Q4,5.8
CHN,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-6.9
CHN,QGDP,TOT,PC_CHGPY,Q,2020-Q2,3.1
CHN,QGDP,TOT,PC_CHGPY,Q,2020-Q3,4.8
CHN,QGDP,TOT,PC_CHGPY,Q,2020-Q4,6.4
CHN,QGDP,TOT,PC_CHGPY,Q,2021-Q1,18.7
CHN,QGDP,TOT,PC_CHGPY,Q,2021-Q2,8.3
CHN,QGDP,TOT,PC_CHGPY,Q,2021-Q3,5.2
CHN,QGDP,TOT,PC_CHGPY,Q,2021-Q4,4.3
CHN,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.8
CHN,QGDP,TOT,PC_CHGPY,Q,2022-Q2,0.4
CHN,QGDP,TOT,PC_CHGPY,Q,2022-Q3,3.9
CHN,QGDP,TOT,PC_CHGPY,Q,2022-Q4,2.9
GBR,QGDP,TOT,PC_CHGPP,A,2017,2.44357044
GBR,QGDP,TOT,PC_CHGPP,A,2018,1.705021022
GBR,QGDP,TOT,PC_CHGPP,A,2019,1.60430866
GBR,QGDP,TOT,PC_CHGPP,A,2020,-11.030858472
GBR,QGDP,TOT,PC_CHGPP,A,2021,7.597470975
GBR,QGDP,TOT,PC_CHGPP,A,2022,4.03609774
ITA,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.523321185
ITA,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.79734768
ITA,QGDP,TOT,PC_CHGPY,Q,2017-Q3,1.704210812
ITA,QGDP,TOT,PC_CHGPY,Q,2017-Q4,1.938158862
ITA,QGDP,TOT,PC_CHGPY,Q,2018-Q1,1.303587336
ITA,QGDP,TOT,PC_CHGPY,Q,2018-Q2,0.914460971
ITA,QGDP,TOT,PC_CHGPY,Q,2018-Q3,0.601064089
ITA,QGDP,TOT,PC_CHGPY,Q,2018-Q4,0.355304536
ITA,QGDP,TOT,PC_CHGPY,Q,2019-Q1,0.652593665
ITA,QGDP,TOT,PC_CHGPY,Q,2019-Q2,0.837387235
ITA,QGDP,TOT,PC_CHGPY,Q,2019-Q3,0.78327792
ITA,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-0.346837237
ITA,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-6.359977464
ITA,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-17.890432115
ITA,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-6.085895786
ITA,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-6.042345478
ITA,QGDP,TOT,PC_CHGPY,Q,2021-Q1,0.069407913
ITA,QGDP,TOT,PC_CHGPY,Q,2021-Q2,16.674243594
ITA,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.779187807
ITA,QGDP,TOT,PC_CHGPY,Q,2021-Q4,6.563898509
ITA,QGDP,TOT,PC_CHGPY,Q,2022-Q1,6.418211027
ITA,QGDP,TOT,PC_CHGPY,Q,2022-Q2,5.046327299
ITA,QGDP,TOT,PC_CHGPY,Q,2022-Q3,2.713187926
ITA,QGDP,TOT,PC_CHGPY,Q,2022-Q4,1.673811546
AUS,QGDP,TOT,PC_CHGPP,A,2017,2.425224084
AUS,QGDP,TOT,PC_CHGPP,A,2018,2.844355231
AUS,QGDP,TOT,PC_CHGPP,A,2019,1.921765127
AUS,QGDP,TOT,PC_CHGPP,A,2020,-1.856124472
AUS,QGDP,TOT,PC_CHGPP,A,2021,5.235753515
CHL,QGDP,TOT,PC_CHGPY,Q,2017-Q1,-0.532400779
CHL,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.12683617
CHL,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.4301959
CHL,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.298353924
CHL,QGDP,TOT,PC_CHGPY,Q,2018-Q1,5.067363092
CHL,QGDP,TOT,PC_CHGPY,Q,2018-Q2,5.1122196
CHL,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.776095549
CHL,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.21720384
CHL,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.735458487
CHL,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.628144268
CHL,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.347948107
CHL,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-2.840253457
CHL,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-0.594454617
CHL,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-14.222786731
CHL,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-9.84860189
CHL,QGDP,TOT,PC_CHGPY,Q,2020-Q4,0.106392351
CHL,QGDP,TOT,PC_CHGPY,Q,2021-Q1,1.498502315
CHL,QGDP,TOT,PC_CHGPY,Q,2021-Q2,18.173168444
CHL,QGDP,TOT,PC_CHGPY,Q,2021-Q3,17.232039261
CHL,QGDP,TOT,PC_CHGPY,Q,2021-Q4,11.766218502
CHL,QGDP,TOT,PC_CHGPY,Q,2022-Q1,7.07641726
CHL,QGDP,TOT,PC_CHGPY,Q,2022-Q2,5.797623742
CHL,QGDP,TOT,PC_CHGPY,Q,2022-Q3,-0.059864623
BEL,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.902990414
BEL,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.590915559
BEL,QGDP,TOT,PC_CHGPY,Q,2017-Q3,1.347588924
BEL,QGDP,TOT,PC_CHGPY,Q,2017-Q4,1.638432983
BEL,QGDP,TOT,PC_CHGPY,Q,2018-Q1,1.356360573
BEL,QGDP,TOT,PC_CHGPY,Q,2018-Q2,1.569737039
BEL,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.032349396
BEL,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.209924266
BEL,QGDP,TOT,PC_CHGPY,Q,2019-Q1,2.092741898
BEL,QGDP,TOT,PC_CHGPY,Q,2019-Q2,2.187204075
BEL,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.530358811
BEL,QGDP,TOT,PC_CHGPY,Q,2019-Q4,2.151259285
BEL,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-1.037586503
BEL,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-12.792852773
BEL,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-3.266432648
BEL,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-4.353963758
BEL,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-0.181904605
BEL,QGDP,TOT,PC_CHGPY,Q,2021-Q2,14.604504328
BEL,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.954755309
BEL,QGDP,TOT,PC_CHGPY,Q,2021-Q4,6.112560221
BEL,QGDP,TOT,PC_CHGPY,Q,2022-Q1,5.278436616
BEL,QGDP,TOT,PC_CHGPY,Q,2022-Q2,4.053652608
BEL,QGDP,TOT,PC_CHGPY,Q,2022-Q3,1.905583024
BEL,QGDP,TOT,PC_CHGPY,Q,2022-Q4,1.429396224
IRL,QGDP,TOT,PC_CHGPY,Q,2017-Q1,8.083345227
IRL,QGDP,TOT,PC_CHGPY,Q,2017-Q2,8.507919628
IRL,QGDP,TOT,PC_CHGPY,Q,2017-Q3,13.755613371
IRL,QGDP,TOT,PC_CHGPY,Q,2017-Q4,7.779503748
IRL,QGDP,TOT,PC_CHGPY,Q,2018-Q1,12.347929378
IRL,QGDP,TOT,PC_CHGPY,Q,2018-Q2,12.808683552
IRL,QGDP,TOT,PC_CHGPY,Q,2018-Q3,7.518095504
IRL,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.33860348
IRL,QGDP,TOT,PC_CHGPY,Q,2019-Q1,5.197563481
IRL,QGDP,TOT,PC_CHGPY,Q,2019-Q2,4.642714061
